Direction,District,Elevator,Floor,Id,Layout,Price,Region,Renovation,Size,Year 
,犀浦,无,高楼层 (共6层),106100959506,4室2厅,175,西南,简装,158㎡,2005年建
,外双楠,有,高楼层 (共11层),106100983624,4室3厅,315,南 北,其他,171.64㎡,2005年建
,猛追湾,有,高楼层 (共11层),106100872655,5室2厅,380,南,简装,183.83㎡,2003年建
,金沙,无,低楼层 (共6层),106100932274,6室2厅,482,南 北,其他,255.2㎡,2003年建
,郫县城区,无,高楼层 (共5层),106100832862,6室2厅,120,南,其他,172㎡,未知年建
,花都大道,无,高楼层 (共6层),106100825829,5室2厅,180,东,其他,221.17㎡,2004年建
,金沙,无,高楼层 (共7层),106100825446,3室2厅,280,南 北,其他,139.69㎡,2005年建
,温江大学城,有,低楼层 (共11层),106100639951,6室2厅,218,南 北,其他,222.04㎡,2013年建
,金融城,有,低楼层 (共16层),106092251905,4室2厅,700,南,精装,206.34㎡,2009年建
,新会展,有,中楼层 (共31层),106100901302,1室0厅,85,北,其他,51.93㎡,2007年建
,营门口,无,中楼层 (共6层),106100902481,3室2厅,150,东,其他,100.32㎡,2003年建
,成渝立交,有,低楼层 (共34层),106100913678,3室2厅,180,东南,简装,103.04㎡,2011年建
,武侯立交,有,低楼层 (共9层),106101665252,2室2厅,98,南,简装,62.34㎡,2005年建
,万年场,无,中楼层 (共6层),106100889452,3室2厅,138,南,简装,106.45㎡,2005年建
,成渝立交,有,低楼层 (共18层),106100858391,3室2厅,215,东南,毛坯,114.73㎡,2008年建
,八里小区,有,高楼层 (共27层),106100878282,3室1厅,210,西南,精装,106.92㎡,2009年建
,外光华,有,中楼层 (共22层),106100857589,2室2厅,125,南,简装,70.1㎡,2010年建
,金沙,有,低楼层 (共11层),106100813786,2室2厅,170,东南,其他,89.35㎡,2007年建
,万年场,有,高楼层 (共38层),106100840792,3室2厅,190,东南,精装,89.03㎡,2012年建
,温江新城,有,低楼层 (共28层),106100811961,3室1厅,152,东北,精装,132㎡,2007年建
,红星路,暂无数据,中楼层 (共6层),106100801109,2室1厅,75,西北,其他,63.15㎡,1980年建
,雅居乐,有,低楼层 (共18层),106100794848,3室2厅,167,南,其他,129.16㎡,2009年建
,茶店子,有,中楼层 (共33层),106100661889,1室1厅,108,东南,其他,59.17㎡,2008年建
,盐市口,有,低楼层 (共33层),106100647998,2室1厅,205,东,简装,55.67㎡,2007年建
,万象城,暂无数据,高楼层 (共6层),106101104009,2室2厅,152,东南 南,简装,105.1㎡,未知年建
,草金立交,有,中楼层 (共20层),106101469404,1室1厅,58.6,西,简装,49.3㎡,2007年建
,航空路,有,中楼层 (共18层),106101416221,3室1厅,335,东,简装,144.58㎡,2006年建
,警院,无,高楼层 (共6层),106101643345,2室1厅,126,南,其他,87.23㎡,2010年建
,金融城,有,中楼层 (共20层),106101640088,4室2厅,658,西南 东北,其他,184.37㎡,2010年建
,航空港,有,低楼层 (共23层),106101632334,3室2厅,130,西南,其他,85.99㎡,2009年建
,新会展,有,高楼层 (共31层),106101476168,1室1厅,79,东,其他,54.5㎡,2007年建
,龙泉驿城区,有,中楼层 (共18层),106101586412,4室2厅,140,东南 西北,精装,134.47㎡,2008年建
,十陵,有,中楼层 (共33层),106101467148,1室1厅,70.8,南,简装,48.58㎡,2013年建
,建设路,暂无数据,中楼层 (共7层),106101379795,2室2厅,110,东南,简装,75.81㎡,1994年建
,动物园,有,中楼层 (共18层),106101349728,3室2厅,143,南,精装,93.54㎡,2008年建
,东湖,有,中楼层 (共31层),106101329989,3室1厅,246,东,精装,87.34㎡,2009年建
,川音,暂无数据,高楼层 (共6层),106101329765,1室1厅,52,东南,简装,44.5㎡,未知年建
,万象城,有,低楼层 (共32层),106101127052,2室1厅,162,东北,精装,68.23㎡,2010年建
,外光华,有,高楼层 (共20层),106101116232,1室1厅,85,西,简装,43.28㎡,2014年建
,草堂,暂无数据,中楼层 (共6层),106100934231,3室1厅,100,东南,其他,71.8㎡,2003年建
,金沙,有,低楼层 (共18层),106101245850,3室2厅,280,东南,简装,117.85㎡,2008年建
,武侯立交,有,低楼层 (共11层),106101214974,2室1厅,85,东南,毛坯,63.16㎡,2005年建
,花牌坊,无,低楼层 (共7层),106101613525,3室2厅,210,东南,其他,135.87㎡,2004年建
,华西,暂无数据,中楼层 (共7层),106101205759,3室1厅,100,南,简装,70.12㎡,未知年建
,通惠门,有,低楼层 (共33层),106101202328,2室1厅,197,西,简装,89.39㎡,2014年建
,盐市口,无,低楼层 (共7层),106101199792,2室1厅,270,东,其他,105.43㎡,未知年建
,华阳,有,低楼层 (共33层),106101194590,3室2厅,147,东,其他,88.42㎡,2016年建
,大源,有,低楼层 (共30层),106101183953,3室1厅,265,北,其他,78.14㎡,2014年建
,五大花园,有,低楼层 (共17层),106101182681,2室2厅,143,西南,其他,89.81㎡,2008年建
,市一医院,有,高楼层 (共18层),106101186698,2室2厅,228,南,毛坯,85.59㎡,2011年建
,桐梓林,有,低楼层 (共22层),106101177934,4室2厅,520,西南,精装,193.2㎡,2009年建
,光华大道沿线,有,高楼层 (共32层),106101182990,3室2厅,290,西南 东北,其他,175.83㎡,2013年建
,中海国际,有,高楼层 (共16层),106101178754,2室1厅,139,东南,其他,77.4㎡,2013年建
,卓锦城,有,高楼层 (共34层),106101177768,2室1厅,98,东南,其他,62.57㎡,2011年建
,合江亭,无,中楼层 (共7层),106101175299,2室1厅,102,北,其他,50.09㎡,1999年建
,营门口,有,中楼层 (共33层),106101168555,3室2厅,290,东南,其他,118.42㎡,2008年建
,新会展,有,中楼层 (共31层),106101161007,2室2厅,146,西北,其他,83.65㎡,2007年建
,驷马桥,无,中楼层 (共7层),106101158084,2室2厅,84.8,东南,其他,76.52㎡,1998年建
,抚琴小区,有,低楼层 (共28层),106101148797,2室1厅,103,东南,其他,65.41㎡,2009年建
,太升路,有,高楼层 (共18层),106101154123,1室0厅,65,西南,其他,51.63㎡,2004年建
,高家庄,有,高楼层 (共26层),106101131234,2室1厅,140,南,其他,85.83㎡,2009年建
,金沙,有,中楼层 (共11层),106101139521,2室2厅,162,西南,其他,89.24㎡,2007年建
,新会展,有,低楼层 (共33层),106101130398,2室1厅,189,西南,其他,79.59㎡,2012年建
,蜀汉路,有,低楼层 (共13层),106101125658,2室2厅,182,西南,其他,75.14㎡,2013年建
,龙泉驿城区,有,中楼层 (共20层),106101122974,3室2厅,115,西南,其他,103.98㎡,2007年建
,神仙树,无,中楼层 (共7层),106101118174,2室2厅,106,西南 东北,其他,74㎡,2000年建
,草金立交,有,高楼层 (共7层),106101121465,1室1厅,58,东南,其他,56.93㎡,2005年建
,建设路,有,中楼层 (共35层),106101121525,3室2厅,220,东,其他,78.07㎡,2009年建
,外金沙,有,高楼层 (共18层),106101115391,2室1厅,180,东 西,其他,74.1㎡,2012年建
,抚琴小区,有,低楼层 (共26层),106101114697,2室2厅,153,南,简装,89.28㎡,2009年建
,大源,有,低楼层 (共32层),106101106273,3室2厅,510,西南,其他,182.19㎡,2013年建
,营门口,无,高楼层 (共6层),106101102645,3室1厅,135,南,其他,97.57㎡,2003年建
,外金沙,有,高楼层 (共18层),106101346791,2室2厅,130,西北,其他,64.25㎡,2012年建
,猛追湾,无,中楼层 (共6层),106101348715,2室1厅,95,东,简装,60.12㎡,2000年建
,衣冠庙,有,中楼层 (共15层),106101345027,1室1厅,84,东南,其他,48.83㎡,2005年建
,花牌坊,无,中楼层 (共6层),106101345011,2室1厅,100,东南,其他,72.1㎡,1993年建
,外金沙,有,低楼层 (共18层),106101344710,2室2厅,175,东北,其他,89.71㎡,2012年建
,大丰,有,高楼层 (共27层),106101343850,3室2厅,140.8,南,其他,112.35㎡,2012年建
,中德,有,高楼层 (共33层),106101340326,3室2厅,215,西北,其他,88.77㎡,2015年建
,东湖,有,高楼层 (共25层),106101338959,3室1厅,380,东南,精装,128.78㎡,2006年建
,卓锦城,有,高楼层 (共33层),106101329063,3室2厅,183,东南,简装,87.17㎡,2012年建
,芙蓉古城,有,高楼层 (共26层),106101336475,2室2厅,85,西,毛坯,83.16㎡,未知年建
,贝森,有,低楼层 (共18层),106101337550,3室1厅,223,北,其他,89.08㎡,2011年建
,郫县城区,有,中楼层 (共30层),106101326654,3室2厅,150,西南,毛坯,122.75㎡,2010年建
,三圣乡,有,低楼层 (共28层),106101319075,3室2厅,260,东南,精装,133.31㎡,2012年建
,大面,有,中楼层 (共34层),106101317687,3室2厅,126,西,其他,87.3㎡,2015年建
,大面,有,低楼层 (共31层),106101317661,2室2厅,110,南,其他,80.66㎡,未知年建
,海洋公园,有,低楼层 (共31层),106101311484,2室2厅,125,北,其他,78.03㎡,2012年建
,温江大学城,有,低楼层 (共18层),106101306537,3室2厅,92,南,其他,85.48㎡,2009年建
,川大,无,高楼层 (共7层),106101310326,3室1厅,170,东南 西北,其他,73.84㎡,2000年建
,李家沱,有,高楼层 (共24层),106101300333,1室1厅,102,东,其他,60.65㎡,2009年建
,中和,有,低楼层 (共26层),106101311247,2室2厅,140,东南,其他,82.68㎡,2012年建
,毗河,有,高楼层 (共18层),106101300379,3室2厅,115,南,其他,108㎡,2009年建
,广福桥,有,中楼层 (共13层),106101299600,2室1厅,94,东,其他,53.68㎡,2005年建
,温江大学城,暂无数据,中楼层 (共18层),106101295496,3室2厅,101,南 北,其他,89.51㎡,未知年建
,中海国际,有,中楼层 (共17层),106101291530,2室2厅,145,西南,其他,84㎡,2007年建
,九眼桥,有,高楼层 (共26层),106101294006,2室1厅,210,东南,简装,92.26㎡,2005年建
,五大花园,无,中楼层 (共7层),106101287908,3室2厅,153,南,其他,101.15㎡,2002年建
,万年场,有,中楼层 (共27层),106101288815,3室2厅,172,北,精装,86.16㎡,2012年建
,川师,无,低楼层 (共7层),106101287125,3室2厅,160,南 北,简装,111.65㎡,2004年建
,成外,暂无数据,中楼层 (共18层),106101288700,3室1厅,110,南,精装,79.95㎡,2013年建
,府南新区,无,低楼层 (共6层),106101249848,3室2厅,266,南,其他,149.18㎡,2002年建
,水碾河,有,低楼层 (共18层),106101244695,3室2厅,203,东南,其他,127.19㎡,2003年建
,警院,有,高楼层 (共18层),106101235795,3室2厅,169,南,其他,130.38㎡,未知年建
,犀浦,有,中楼层 (共26层),106101244577,3室2厅,119,东南,毛坯,117.94㎡,2013年建
,大面,有,中楼层 (共33层),106101228904,3室2厅,138,东南,精装,88.34㎡,2013年建
,温江新城,有,低楼层 (共33层),106101216177,3室1厅,130,西,其他,104.99㎡,2015年建
,动物园,有,低楼层 (共18层),106101215509,3室2厅,130,北,精装,82.88㎡,2008年建
,温江大学城,有,低楼层 (共25层),106101148027,3室2厅,155,西南 东北,精装,147.7㎡,2009年建
,西南财大,无,中楼层 (共6层),106101215370,3室2厅,136,东,其他,96.94㎡,2003年建
,贝森,有,中楼层 (共18层),106101105817,2室1厅,159,东,其他,80.91㎡,2011年建
,花牌坊,有,中楼层 (共11层),106101440144,3室1厅,193,东南,简装,87.5㎡,2005年建
,橡树湾,有,低楼层 (共33层),106101080866,1室1厅,30,东南,其他,39.9㎡,2013年建
,犀浦,有,低楼层 (共31层),106101435985,3室2厅,160,东南,其他,105㎡,2015年建
,万象城,有,高楼层 (共31层),106101430454,2室1厅,223,东,其他,82.92㎡,2014年建
,八宝街,有,中楼层 (共38层),106101433719,3室1厅,270,西南,其他,90.27㎡,2011年建
,蓝谷地,有,中楼层 (共18层),106101431509,2室2厅,112,东南,其他,80.23㎡,2007年建
,贝森,有,中楼层 (共11层),106101433522,2室1厅,96,南,其他,60.29㎡,2004年建
,东湖,有,中楼层 (共32层),106101423223,3室2厅,300,南,简装,89.84㎡,2011年建
,大丰,暂无数据,高楼层 (共6层),106101420207,3室2厅,268,西南,毛坯,184.17㎡,未知年建
,蓝谷地,有,低楼层 (共31层),106101419216,3室2厅,170,东北,其他,89.67㎡,2012年建
,华府,有,低楼层 (共27层),106101417241,2室1厅,121,南,其他,63.69㎡,2015年建
,双楠,无,中楼层 (共7层),106101416652,1室1厅,67,东,简装,53.24㎡,1998年建
,万年场,有,中楼层 (共34层),106101413198,2室2厅,130,东南,精装,87.53㎡,2011年建
,金融城,有,中楼层 (共30层),106101413591,3室2厅,345,东南,其他,111.98㎡,2013年建
,航空港,有,高楼层 (共16层),106101410516,3室2厅,130,南,简装,101.36㎡,2013年建
,大丰,有,高楼层 (共27层),106101411412,3室2厅,113,东南,其他,105.41㎡,2013年建
,八里小区,无,高楼层 (共7层),106101408240,2室2厅,130,东南 南,其他,86.47㎡,2001年建
,花牌坊,有,中楼层 (共11层),106101399279,3室2厅,290,南,其他,120.65㎡,2005年建
,茶店子,有,高楼层 (共30层),106101399075,2室1厅,219,西南,其他,103.35㎡,2009年建
,琉璃场,无,低楼层 (共6层),106101396234,3室2厅,108,东,简装,89.73㎡,2000年建
,双流城区,有,低楼层 (共15层),106101391670,3室2厅,122,南,其他,103㎡,2010年建
,国色天乡,有,低楼层 (共18层),106101388247,3室2厅,116,西北,其他,113.46㎡,2015年建
,橡树湾,有,中楼层 (共34层),106101384284,2室1厅,98,东南,其他,52㎡,2013年建
,三官堂,有,中楼层 (共34层),106101385416,3室2厅,225,南,其他,89.31㎡,2011年建
,高新西,有,低楼层 (共18层),106101373257,3室2厅,130,东北,其他,105.8㎡,2011年建
,航空港,有,低楼层 (共22层),106101376823,2室1厅,80,南,其他,57.31㎡,2012年建
,高家庄,有,高楼层 (共17层),106101370190,3室2厅,160,西南,其他,118.8㎡,2009年建
,中德,有,中楼层 (共33层),106101364579,3室2厅,255,东北,其他,104.55㎡,2013年建
,远大,有,高楼层 (共33层),106101361059,2室2厅,148,西北,其他,75.02㎡,2010年建
,川大,暂无数据,高楼层 (共7层),106101040889,3室1厅,100,西南,其他,67.66㎡,1998年建
,芙蓉古城,有,中楼层 (共24层),106101024285,2室2厅,76,东,其他,85.6㎡,未知年建
,郫县城区,有,中楼层 (共30层),106101360977,2室1厅,95,西北,其他,70.62㎡,2013年建
,芙蓉古城,有,中楼层 (共18层),106100340955,3室2厅,125,北,其他,118㎡,2013年建
,犀浦,有,低楼层 (共26层),106100986731,3室2厅,101,东南 东北,毛坯,70㎡,2015年建
,市一医院,有,中楼层 (共20层),106101340721,3室2厅,365,东北,精装,150.43㎡,2013年建
,SM广场,有,中楼层 (共32层),106101318813,2室2厅,176,南,精装,87.89㎡,2008年建
,毗河,无,低楼层 (共6层),106101358684,2室2厅,95,南 北,其他,83.98㎡,未知年建
,沙湾,无,低楼层 (共7层),106101471617,3室2厅,220,南,其他,144.4㎡,2001年建
,城南宜家,有,低楼层 (共23层),106101462378,2室2厅,250,南,精装,89.22㎡,2015年建
,大源,有,中楼层 (共32层),106101478216,3室2厅,380,南,其他,123.84㎡,2012年建
,建设路,有,低楼层 (共35层),106101488626,4室2厅,349,东南,其他,88.3㎡,2009年建
,外光华,有,低楼层 (共21层),106101489565,2室2厅,145,北,其他,82.39㎡,2014年建
,外金沙,有,低楼层 (共23层),106101462085,3室2厅,145,西南,其他,98.22㎡,2008年建
,紫荆,无,低楼层 (共7层),106101447731,2室2厅,103,南,其他,76.73㎡,2005年建
,新会展,有,高楼层 (共32层),106101371956,4室2厅,335,东南,其他,192.17㎡,2009年建
,郫县城区,有,低楼层 (共33层),106101374111,3室2厅,120,东南 西南,毛坯,104.21㎡,2013年建
,东升镇,暂无数据,高楼层 (共14层),106101372600,3室2厅,131,东,毛坯,95.34㎡,2016年建
,抚琴小区,无,中楼层 (共7层),106101353927,3室1厅,110,南,精装,78.08㎡,1996年建
,丽都,有,中楼层 (共14层),106101355191,1室1厅,110,东,其他,59.09㎡,2014年建
,新会展,有,中楼层 (共32层),106101461628,3室2厅,360,东南,其他,203.87㎡,2008年建
,温江新城,有,中楼层 (共33层),106101349127,2室1厅,102,东南,其他,79.33㎡,2015年建
,东大路,有,中楼层 (共39层),106101346468,3室2厅,439,南,毛坯,152.13㎡,2015年建
,高新西,有,高楼层 (共26层),106101341549,3室2厅,88,东北,其他,96.04㎡,2012年建
,川师,有,中楼层 (共32层),106101339368,3室2厅,195,东,其他,89㎡,2015年建
,芙蓉古城,有,中楼层 (共24层),106101332008,2室2厅,76,东,其他,85.6㎡,未知年建
,成外,有,高楼层 (共18层),106101345577,2室2厅,110,东南,简装,83.59㎡,2011年建
,郫县万达,有,中楼层 (共31层),106101329244,2室1厅,84,南,其他,70.56㎡,2016年建
,东光小区,有,高楼层 (共11层),106101331160,4室2厅,355,南,其他,173.29㎡,2007年建
,火车南站,无,中楼层 (共7层),106101323728,2室2厅,135,南 北,简装,91.24㎡,2000年建
,外光华,暂无数据,高楼层 (共18层),106101324886,2室1厅,96.5,南,精装,59.56㎡,未知年建
,外光华,有,低楼层 (共20层),106101323907,2室2厅,123,西,其他,81.65㎡,2010年建
,东湖,有,中楼层 (共31层),106101323161,3室2厅,235,东北,精装,88.28㎡,2009年建
,文星镇,有,低楼层 (共18层),106101324446,3室2厅,130,北,简装,125.11㎡,2010年建
,大面,有,低楼层 (共33层),106101321768,2室1厅,95,南,其他,76.68㎡,2012年建
,橡树湾,有,高楼层 (共25层),106101321136,3室1厅,95,西南,其他,96.82㎡,2015年建
,光华泡小,有,中楼层 (共33层),106101328502,2室1厅,192,南,其他,91.02㎡,2010年建
,桐梓林,有,中楼层 (共28层),106101305458,3室1厅,228,南,其他,160.23㎡,2001年建
